timestamp,object_id,comment,plain,mystyle
1372615780229.0,120003333,"","",
1372876117589.0,120020328,"",false,
1375035351422.0,120003333,"","",
1376854832158.0,120059379,"",true,
1375814888265.0,120003333,"",true,
1374695465238.0,120025572,"yolo",false,
1374603239168.0,120020328,"",true,
1372855559202.0,120023673,"It will never replace a file cabinet!",true,
1363803388902.0,120025572,"too much",false,false
1364577034215.0,120059379,"fancy","",
1376502965288.0,120020328,"",false,
1372542998995.0,120003333,"",false,
1372360685709.0,120059379,"",false,
1372540604405.0,120024343,"",false,
1372532417806.0,120025572,"","",
1374518862081.0,120025572,"","",
1364835283253.0,120020328,"The colors are so bright",false,
1372279759039.0,120020328,".,jb,jh",false,
1366131042836.0,120020328,"too classic",true,
1372192234745.0,120024343,"",false,
1373915361159.0,120020328,"hi how are you",true,
1369766636876.0,120059379,"white and gold match perfectly to the shape",false,
1374772535361.0,120023673,"",false,
1364069307599.0,120023673,"simplicity of function",true,
1372691493496.0,120024343,"",false,
1374344465097.0,120059379,"",false,
1373148974665.0,120025572,"",true,
1364495009014.0,120003333,"It's very beutifull!",true,
1374000083458.0,120023673,"",false,
1376855324720.0,120020328,"because of the art on the top and on the side",true,
1374686770228.0,120059379,"",true,
1372781431083.0,120003333,"",false,
1374875559590.0,120023673,"",true,
1369682625761.0,120024343,"it has my color",false,
1375111181277.0,120024343,"",false,
1365787685055.0,120003333,"im fancyyyyyyyy",false,
1374868483750.0,120003333,"","",
1369679111904.0,120025572,"way too fancy",false,
1375898091671.0,120059379,"",true,
1375820746852.0,120003333,"",false,
1373068326449.0,120024343,"",true,
1372260057190.0,120020328,"the people on it are very detailed",false,
1376048872377.0,120025572,"","",
1364330425597.0,120020328,"ancientt greece,",false,
1372879479414.0,120024343,"to much",false,
1373055484007.0,120024343,"",false,
1374518885962.0,120024343,"",true,
1374269647642.0,120020328,"","",
1369596106353.0,120025572,"too much decoration onsurface. nice color.",false,
1368125162566.0,120025572,"beauty",false,
1372549746766.0,120020328,"",false,
1372348359169.0,120025572,"lots of detail",false,
1365265837006.0,120003333,"It makes me think of the sea",false,
1369676002400.0,120023673,"its awk",true,
1369245760605.0,120023673,"elegant",true,
1375974445674.0,120020328,"Shorter coloured version of champions league trophy",false,
1364156699611.0,120020328,"it should have a little bit more pictures",true,
1372360189912.0,120003333,"cul eh","",
1363984223396.0,120059379,"it is beautifully shaped,  it is white , and it doesn't have too much gold",true,
1374950547230.0,120025572,"i am not a fancy person.",false,
1364580754981.0,120020328,"i love grece",true,
1373042751346.0,120025572,"","",
1372352870963.0,120020328,"",true,
1372620016108.0,120025572,"",false,
1364324608520.0,120059379,"it is too plain",true,
1376683934480.0,120023673,"","",
1364841321130.0,120023673,"wtf is this",true,
1367605590461.0,120025572,"because its awesome","",
1376506135884.0,120020328,"it doesn't have many colors, and the colores it does have are not eye caching. although the image is very beautiful",true,
1374008421922.0,120020328,"",false,
1373137281085.0,120023673,"its almost modern!",true,
1369523925801.0,120020328,"love the contrast of colors and the amount of detail",false,
1375030820834.0,120020328,"youtube.com/thetardsofthecentury","",
1374254903999.0,120023673,"",true,
1374523168034.0,120059379,"Because i'm from London",false,
1372694905777.0,120024343,"oi",true,
1372440708654.0,120025572,"","",
1373040107687.0,120003333,"",false,
1372874614438.0,120003333,"","",
1372532226748.0,120059379,"",false,
1364498445504.0,120003333,"it has to much green",false,
1372539815637.0,120020328,"ecghmafgmhavg,fjz,jfhkjrehit
e","",
1372543411057.0,120020328,"",true,
1376780883186.0,120003333,"",false,
1372521015436.0,120003333,"limited embellishments",true,
1369849569848.0,120025572,"its ver",false,
1372365730528.0,120003333,"",true,
1374506981111.0,120020328,"",true,
1372273852392.0,120020328,"",true,
1376080492382.0,120025572,"","",
1372261241646.0,120059379,"",true,
1375810449630.0,120020328,"",false,
1372518105645.0,120020328,"",true,
1374949191660.0,120025572,"",true,
1373125186342.0,120024343,"",false,
1372355609358.0,120023673,"","",
1374866394166.0,120020328,"","",
1364143031118.0,120020328,"ilike ti",true,
1364157900347.0,120024343,"dont like the colors",true,
1376671182794.0,120003333,"",true,
1373055072960.0,120024343,"",true,
1364655267989.0,120003333,"because this is nice",false,
1364744524131.0,120003333,"The engraving is gorgeous.",false,
1372701490379.0,120024343,"",false,
1374269028267.0,120025572,"",false,
1363205871260.0,120059379,"it is subtle, yet eye-catching",true,true
1369508332155.0,120020328,"intrecite paintings",false,
1373052100929.0,120025572,"",false,
1372707377870.0,120024343,"",true,
1363538655509.0,120003333,"there is inconcistency in the piece",false,false
1366128688084.0,120003333,"the writting on the cup is very suddle and has a nice color to it",true,
1374965028584.0,120024343,"",false,
1365097097977.0,120020328,"cos",false,
1369525529271.0,120024343,"mario was here",false,
1372700828095.0,120023673,"","",
1373056612948.0,120025572,"",false,
1372444834469.0,120024343,"","",
1365710371956.0,120020328,"it creeps me out",true,
1363805210163.0,120024343,"has dcomplicated designs",false,false
1372536387061.0,120024343,"",true,
1363289359152.0,120023673,"great for toast",true,true
1374179211654.0,120024343,"",false,
1373041430202.0,120020328,"",true,
1363800372480.0,120024343,"good saying",true,true
1372543061105.0,120003333,"",false,
1376169670968.0,120023673,"",true,
1374775292327.0,120025572,"",false,
1376246146362.0,120024343,"",true,
1374687696321.0,120025572,"",false,
1374855065107.0,120020328,"",false,
1374272387870.0,120020328,"",true,
1376855912675.0,120003333,"",false,
1364153396644.0,120023673,"love toast",true,
1363547795493.0,120003333,"simple yet intricate",true,true
1373062362345.0,120025572,"",false,
1372534233261.0,120059379,"2 colors only",true,
1375042240851.0,120024343,"thats the ugliest effing skirt ive ever seen",false,
1374784604911.0,120024343,"",false,
1368888695048.0,120024343,"just cuz",false,
1369591296562.0,120059379,"the simplicity provides an elegance in which the concept of ""plain"" seems to fit.",true,
1364054520812.0,120025572,"i like beans",false,
1372706615524.0,120025572,"","",
1372438327504.0,120024343,"",false,
1372346316670.0,120020328,"",false,
1365008270190.0,120003333,"intresting texture and map",true,
1363477879100.0,120024343,"it,s nomal",true,false
1367940058875.0,120020328,"because it's gorge",false,
1365957441079.0,120025572,"too old",false,
1372703416231.0,120059379,"no fancy paterns","",
1372623318543.0,120003333,"",false,
1372624729889.0,120023673,"",true,
1364483281822.0,120023673,"elegant but simple",false,
1373915436523.0,120059379,"y b,jiddjdkdksdkdkkxkxkkxkdkdkkdidijdskskskskskskshyglskks,s,s,s,¿3)5347::)!$22(2(/66ytttttGh","",
1372618041223.0,120025572,"","",
1364085331730.0,120025572,"the what",false,
1374426939363.0,120023673,"",true,
1373997309210.0,120023673,"kaka",true,
1372704267607.0,120024343,"","",
1372783064871.0,120025572,"","",
1363116255662.0,120020328,"couse yes",true,true
1364502273551.0,120003333,"i like that theres a map on the goblet",false,
1369858023139.0,120025572,"very handsome",false,
1363988289771.0,120024343,"cuz my momma dont like fancy shit",false,
1363117206194.0,120003333,"design on the top is insane, I can't believe someone could carve that",false,true
1374951936273.0,120003333,"",true,
1376752323133.0,120025572,"","",
1363895158395.0,120025572,"hey!",false,true
1374881772318.0,120024343,"","",
1374515604839.0,120020328,"classic",true,
1373148891686.0,120023673,"",true,
1372359242761.0,120025572,"",false,
1372966390559.0,120003333,"",false,
1373128711642.0,120003333,"",true,
1363191013322.0,120024343,"its too white",true,false
1372360699785.0,120024343,"",true,
1375043117398.0,120025572,"","",
1372433953174.0,120025572,"",true,
1372967202752.0,120059379,"",true,
1374953807515.0,120025572,"kind of weird",true,
1376586722393.0,120024343,"",true,
1372535361726.0,120024343,"",true,
1363460054564.0,120003333,"its ugly","",false
1372537110555.0,120025572,"the shape is simple.",true,
1364403172981.0,120059379,"because i love to be sifisticated",false,
1376427955344.0,120023673,"",true,
1364241787709.0,120059379,"i like the finish. it looks like an egg!",true,
1372530568299.0,120023673,"",false,
1376417149797.0,120020328,"","",
1364315538080.0,120020328,"it has a beatiful design",false,
1374592126730.0,120024343,"beauty",false,
1376778655143.0,120023673,"",false,
1372345765859.0,120023673,"it is so cool and beautyful and fancy",true,
1372778044875.0,120059379,"It has gold plating.",false,
1375902229434.0,120023673,"","",
1363363736166.0,120003333,"busy pattern on the bowl of the goblet, three dimensional effects on the base",false,false
1364494517985.0,120023673,"meh",false,
1374425579096.0,120024343,"",false,
1373991312748.0,120024343,"it looks cool",false,
1376761523634.0,120024343,"",false,
1372877083626.0,120020328,"","",
1372452132994.0,120020328,"",true,
1374252573193.0,120059379,"",false,
1373051290146.0,120059379,"only 2 colors and not much engravement.",true,
1372444843936.0,120023673,"",false,
1369513599227.0,120003333,"dghlkhdxglkdhgklhcgk",false,
1372191569390.0,120025572,"",false,
1374594756778.0,120025572,"troppo moderno",true,
1364747758753.0,120059379,"i's pretty",false,
1365347593009.0,120025572,"its awesome",false,
1373052095211.0,120059379,"",true,
1372541343318.0,120023673,"icky picky",false,
1365784103406.0,120020328,"old not conteperary",false,
1364834613580.0,120023673,"boring",true,
1374951958421.0,120025572,"",false,
1364484337571.0,120023673,"I like it because it can hold a lot.",false,
1365020297965.0,120025572,"it is a simple object that is made up to posses the ability to be ornamental.",false,
1375034661233.0,120003333,"great design.",true,
1374604958554.0,120003333,"",true,
1364661211688.0,120025572,"elegant",false,
1364503288417.0,120020328,"it tells a story, like many vases of its kind",true,
1369501468744.0,120003333,"the bottom rim doesn't suit me",false,
1364930379517.0,120024343,"it tells the truth!!!!!!",false,
1375995193583.0,120023673,"",false,
1363467663900.0,120020328,"vase",true,true
1364594655812.0,120023673,"It's plain becuase it is not bold or ornate.",true,
1374853404070.0,120025572,"too fancy",false,
1369520024595.0,120025572,"bcuz white",false,
1374254952333.0,120059379,"beautiful","",
1373122885251.0,120059379,"","",
1364917868347.0,120024343,"lalalalalalalala
alalalalalalalalalalalalalalalalalalalalalalalala.alalalalalLalalalalalalalalalalalLalalalalalalalalal","",
1365613527521.0,120025572,"hideous",true,
1372357710830.0,120003333,"",true,
1369167901469.0,120025572,"spicy,",false,
1376077469147.0,120020328,"",true,
1363207755402.0,120003333,"too much going on",false,false
1364142173179.0,120020328,"I donT like it",true,
1374438962132.0,120024343,"",false,
1376166367813.0,120059379,"",false,
1374257448263.0,120023673,"",false,
1363882200740.0,120023673,"meh",true,false
1374607413870.0,120025572,"follow me on instagram ....@solomon_fox",true,
1372623631597.0,120003333,"",true,
1374596970774.0,120024343,"",false,
1364320196264.0,120023673,"made only of one material",true,
1376859869878.0,120023673,"decoration makes this more than functional",false,
1374693476630.0,120003333,"","",
1368988353511.0,120020328,"this vase is too large",true,
1372791488120.0,120059379,"","",
1363378071927.0,120024343,"dis shit is fly nigga",false,true
1364592370852.0,120020328,"dont like colors",false,
1375116726026.0,120024343,"because I really like stuff like this",false,
1372362201758.0,120025572,"",false,
1365279021458.0,120024343,"color and the decorative borders",false,
1374508115380.0,120023673,"",true,
1374511088044.0,120025572,"",true,
1374946936149.0,120059379,"",true,
1363273528029.0,120025572,"lkiji",true,false
1372704909857.0,120020328,"it is not crazy fancy.",false,
1372705534917.0,120020328,"",false,
1374094563067.0,120025572,"","",
1372704397162.0,120024343,"",false,
1373152273202.0,120024343,"",false,
1367852577707.0,120023673,"If you can read this  you're too close to the art","",
1375987310052.0,120059379,"simlpe lines but details eelaborate",false,
1372450118703.0,120059379,"",false,
1375723731845.0,120024343,"design",false,
1364491491094.0,120003333,"because i am plain",false,
1372875307003.0,120003333,"",true,
1369494632403.0,120059379,"$$$$$$$  im the rich one",false,
1364584271608.0,120023673,"simple and functional",true,
1373917803671.0,120025572,"",false,
1376244540316.0,120025572,"","",
1376326761544.0,120025572,"",false,
1375125684282.0,120059379,"gold on anything is fancy!",false,
1372356292130.0,120020328,"og",false,
1369339721536.0,120023673,"too modern",true,
1374088782355.0,120059379,"",true,
1364228016591.0,120025572,"i like the swirls",false,
1376091173290.0,120025572,"",true,
1363369936761.0,120024343,"too preachy",true,false
1364684146054.0,120059379,"its gold and looks really valuable :D",true,
1368917350059.0,120025572,"too much cream",false,
1374608895005.0,120024343,"i fiaudfhbfjjkfwkgkflkdktfmskrlrkekrkgjjdmf,",false,
1373136811978.0,120020328,"",true,
1373036761731.0,120020328,"","",
1374850778513.0,120003333,"",false,
1374094561415.0,120059379,"","",
1372873284540.0,120023673,"because hings are sticking out of it",false,
1376231585072.0,120025572,"",true,
1372798632647.0,120020328,"",false,
1374877085214.0,120023673,"",false,
1375118726782.0,120023673,"","",
1375809617363.0,120025572,"why is this all fancy?!?","",
1368894983361.0,120024343,"too bust",false,
1372539738654.0,120059379,"j.bjekhlhbjltvhjtlidoibppiuirh",true,
1364593819751.0,120020328,"awesomeeeee",true,
1376586706488.0,120059379,"",true,
1376849199631.0,120024343,"","",
1363376717193.0,120023673,"functional and simple",true,true
1372792676660.0,120003333,"a great amount of time went  into this to do the map and u always find something different",false,
1369242543714.0,120003333,"lovely.",false,
1363991376482.0,120020328,"grecian, most exciting",true,
1373133889568.0,120020328,"","",
1364833917112.0,120020328,"because fancy  i'm fancy",false,
1364404908986.0,120023673,"idk",true,
1365272004621.0,120024343,"because the designs are not heavily wrought. the artist could have added much more detail, and the design is blocky.",true,
1373140434370.0,120024343,"",true,
1376773830784.0,120024343,"my mum has something similar at home.",true,
1364241806438.0,120003333,"i",true,
1365797040550.0,120024343,"the contrast is nice and i like the colors and, symmetry",false,
1363705675671.0,120020328,"is ancient",true,false
1375981114068.0,120003333,"",false,
1376059033618.0,120003333,"made out of glass",false,
1375735927741.0,120023673,"ugly",true,
1374524865693.0,120023673,"",true,
1376502778725.0,120059379,"",false,
1374360259264.0,120059379,"",false,
1376690545578.0,120003333,"",true,
1372951551323.0,120023673,"",false,
1368905010652.0,120023673,"simple lines",true,
1365784659394.0,120059379,"ggyidmvjhrevfmbvsdnmsddwrgjhefnbfhfmmsf,kfebef,gfdm,bmnfdfbh,md,dwaesqytgfbvcciooasqwfchjfvdbhjvdbhnbsvznmdvgnvdsghgwecd","",
1372618678851.0,120024343,"",true,
1374165922964.0,120023673,"",true,
1374344979610.0,120025572,"",false,
1372531001570.0,120059379,"inlaidnwith gold",false,
1374768319846.0,120024343,"",true,
1376762206893.0,120059379,"",false,
1364748930920.0,120059379,"secretly fancy",false,
1363990926082.0,120023673,"jesus",true,
1372951543782.0,120024343,"",true,
1372780042281.0,120025572,"",false,
1374784623003.0,120023673,"",true,
1373059731708.0,120020328,"",true,
1364584759779.0,120023673,"it is boring with less intiracte designs",true,
1372953256157.0,120025572,"too ornate and heavy",false,
1374961349714.0,120025572,"","",
1375717365725.0,120020328,"",false,
1364404530515.0,120024343,"i would be afraid that I would break it",false,
1376677265025.0,120003333,"it can be plane when it is full of details, I love it",false,
1364583389066.0,120023673,"this is a little bit not pretty",false,
1367616435381.0,120059379,"P",true,
1368231515811.0,120020328,"african",true,
1372964455990.0,120024343,"",true,
1376405990793.0,120024343,"","",
1375907985838.0,120025572,"",false,
1368888548114.0,120059379,"gur it is just plain rachet",false,
1365017994849.0,120020328,"colors",false,
1375810436838.0,120024343,"",false,
1376241428726.0,120024343,"",false,
1372535379877.0,120020328,"",true,
1369500638670.0,120025572,"because its ugly",false,
1374866397748.0,120059379,"","",
1364683872763.0,120003333,"cuz i said so!",false,
1372268063874.0,120003333,"",false,
1374094454489.0,120020328,"","",
1374779520541.0,120023673,"",true,
1374606165285.0,120059379,"",true,
1372791482557.0,120003333,"",false,
1367773766118.0,120059379,"it looks plain",false,
1374770420157.0,120059379,"",true,
1372706690340.0,120003333,"",false,
1374508178582.0,120025572,"",true,
1374959956043.0,120003333,"",false,
1364149171112.0,120025572,"i  like being fancy",false,
1374341999004.0,120020328,"",true,
1372189733741.0,120023673,"",true,
1365863857667.0,120003333,"its how i like it",true,
1374684657685.0,120020328,"",true,
1365009876376.0,120023673,"not enough detail to it",true,
1375821408735.0,120023673,"","",
1372526247403.0,120059379,"gold",false,
1369242525510.0,120020328,"greek-Roman .  interesting; for a special place in one's home.",false,
1363121652590.0,120059379,"move over,pope!!",true,false
1363380889153.0,120023673,"i use this in da bedroom",true,true
1374337594664.0,120025572,"",false,
1364583403676.0,120023673,"not my style","",
1372448921776.0,120025572,"very beautiful ;)","",
1376762476802.0,120020328,"","",
1374513354102.0,120059379,"",true,
1369584760633.0,120020328,"cool",false,
1363456772367.0,120003333,"over the top",false,false
1369248018925.0,120020328,"hat was",false,
1376486267670.0,120025572,"","",
1363784378625.0,120023673,"f u 2",false,false
1374074381125.0,120059379,"sexy",true,
1372531530107.0,120020328,"beautiful",false,
1364686585405.0,120003333,"There's very little that can be done to fishes to make them fancy!",true,
1372268828208.0,120024343,"",false,
1369688407197.0,120023673,"plain",true,
1374523617448.0,120020328,"",false,
1374360246304.0,120003333,"classy shit",false,
1376835386808.0,120003333,"",false,
1364666314078.0,120023673,"to fancy",true,
1364225484933.0,120023673,"wierd different",false,
1363971589673.0,120024343,"too red",true,
1372707694074.0,120024343,"",false,
1363537416146.0,120023673,"matti",true,false
1375906094684.0,120059379,"",false,
1364574405093.0,120024343,"colorful",true,
1372621010103.0,120023673,"hduehfurnhgchfiugrhukfshbujgcnnjn",true,
1376693319496.0,120024343,"",false,
1375888753188.0,120025572,"",false,
1376512877892.0,120023673,"",false,
1363988956155.0,120023673,"elegant",true,
1364326651351.0,120025572,"its white",true,
1372690798052.0,120059379,"its ok",true,
1375898102787.0,120024343,"",false,
1375128588443.0,120024343,"colorful",false,
1372792955190.0,120059379,"",true,
1374328873496.0,120059379,"its simple yet refined; balened. the plain core is enhanced by the fancy trim.",true,
1364071668838.0,120024343,"Because I do not like the colars.",false,
1363468003977.0,120003333,"the only way to drink wine is with a goblet",false,true
1372794187511.0,120023673,"",false,
1363281357435.0,120059379,"plain AND fancy",true,true
1374777290709.0,120024343,"",true,
1374342024198.0,120059379,"","",
1363465800290.0,120024343,"sfzdfv",true,true
1368914911394.0,120020328,"i dont like the colors",true,
1369842183714.0,120024343,"ugly",true,
1374177616613.0,120059379,"",false,
1369434040762.0,120003333,"guate",true,
1372451399575.0,120020328,"",false,
1364224053384.0,120059379,"ommmg",true,
1365276707912.0,120003333,"like glass",true,
1363799968097.0,120059379,"it's pretty",false,true
1372532431488.0,120059379,"",false,
1376667758175.0,120023673,"bit too many knobbles but ok on the whole",false,
1374697229277.0,120024343,"",true,
1372530984149.0,120003333,"","",
1375115036739.0,120059379,"",true,
1364580728754.0,120023673,"it has no sence at all",false,
1376068790828.0,120024343,"",true,
1364326404819.0,120024343,"not my style but super cool",false,
1375807807834.0,120003333,"it is extravagent, arrogamt and unnecessary",false,
1363975696535.0,120003333,"the size sopeaks louder than words",false,
1364661246928.0,120025572,"Maddi ti   
alohaaa ARE",true,
1372855437988.0,120025572,"","",
1375721286222.0,120024343,"",false,
1364583813138.0,120023673,"o",false,
1363990370940.0,120023673,".noliblergh",false,
1372691501443.0,120059379,"","",
1376246095827.0,120020328,"",true,
1374094032813.0,120025572,"its too bright and big and bold",false,
1364684704045.0,120020328,"its so sexy",true,
1374783551259.0,120023673,"",false,
1376853298219.0,120020328,"",false,
1363374749220.0,120023673,"jkjkk",true,true
1372263458017.0,120023673,"",true,
1376089963522.0,120024343,"","",
1372702624074.0,120025572,"",false,
1374867082901.0,120059379,"",true,
1364413189777.0,120003333,"it doesnt have good detial",true,
1363361035669.0,120003333,"idk",false,false
1376852569345.0,120025572,"overdone devorating",false,
1375815212520.0,120003333,"",true,
1374686495523.0,120023673,"",false,
1376168864009.0,120023673,"",false,
1372359619086.0,120059379,"its gold and marble base and has filigree",false,
1376084093198.0,120059379,"",false,
1373915464106.0,120024343,"po po",true,
1374963831487.0,120059379,"","",
1372787854618.0,120020328,"",true,
1372795740780.0,120059379,"",false,
1376683595818.0,120023673,"this is too shiny",false,
1376751149571.0,120023673,"","",
1372268816698.0,120025572,"",true,
1374253166601.0,120003333,"less problems",true,
1374950728172.0,120020328,"",false,
1374364033339.0,120020328,"",true,
1376419962899.0,120059379,"",false,
1372866686971.0,120059379,"",false,
1369766009284.0,120024343,"not enough color.  heavy looking",true,
1373142543068.0,120020328,"",true,
1376162307058.0,120024343,"",true,
1372626127869.0,120003333,"",true,
1364404817607.0,120025572,"looks to toothpaste-ish",false,
1365100730470.0,120003333,"the map is interesting",false,
1364233247539.0,120024343,"good color combo",false,
1374778593429.0,120024343,"because it i not like a normal plate and it looks special",false,
1376073203255.0,120025572,"","",
1369854936904.0,120023673,"too pointy",false,
1364760551995.0,120024343,"severe",true,
1375024482267.0,120024343,"beckboono <3's u","",
1376246570621.0,120025572,"",false,
1376407205107.0,120025572,"",false,
1373136824592.0,120025572,"","",
1368023058433.0,120020328,"ehhdvnjhj",false,
1372351167707.0,120025572,"dam",false,
1363719266339.0,120023673,"i am exotic",false,true
1364047553772.0,120059379,"xznbc jh,hhxh,jh,xmcxkf li
kdJ v","",
1363378204236.0,120003333,"yo mah doo this shit look like my pimp cup!!!11!!",false,true
1372876340463.0,120025572,"",false,
1374440387298.0,120059379,"",false,
1365809946239.0,120059379,"i",false,
1373999598204.0,120059379,"c' super beau je dirqis meme plus mqgnifique","",
1372865739578.0,120059379,"",false,
1372539841380.0,120003333,"aw yeah!",false,
1374170923905.0,120025572,"pretty",false,
1374966925230.0,120059379,"",true,
1373042140065.0,120024343,"",true,
1372345393324.0,120059379,"",false,
1374340892987.0,120059379,"",true,
1372345412017.0,120023673,"",true,
1375986300208.0,120059379,"",false,
1372703095812.0,120003333,"",true,
1372700791169.0,120025572,"",true,
1374965023287.0,120025572,"",true,
1363800320567.0,120020328,"boring",true,false
1375981124141.0,120059379,"",true,
1376679183138.0,120003333,"",false,
1363888776073.0,120024343,"colors","",true
1372791229857.0,120003333,"","",
1369409116782.0,120003333,"too decorative",false,
1376921062824.0,120025572,"","",
1363552104782.0,120003333,"map",false,true
1369600445293.0,120023673,"im a capricorn",false,
1363281399763.0,120020328,"the greeks are classic and know what thry are doing",false,true
1376773616838.0,120024343,"",false,
1373046601232.0,120059379,"",true,
1375024448244.0,120003333,"soap",false,
1372531234634.0,120025572,"to ornate",false,
1375990858885.0,120024343,"","",
1376152257914.0,120003333,"",true,
1368906962617.0,120025572,"i dislike sugar peas",false,
1363794212681.0,120003333,"poop",true,false
1363474780318.0,120003333,"too much. not practical.",false,false
1374180972202.0,120024343,"",true,
1376505990867.0,120023673,"it doesn't have any colour to it.",true,
1375815771153.0,120025572,"fancy living here we come lalalalala",false,
1369840673769.0,120023673,"shit",false,
1374692601671.0,120003333,"",true,
1369493944211.0,120025572,"because plain could not be that fun to do",false,
1372608163574.0,120003333,"",true,
1364315623875.0,120024343,"qwertražxvghbnhnmk.




it o dxt,",true,
1363718145782.0,120003333,"It looks so cool.  Its like a map",true,false
1372621436362.0,120025572,"","",
1373997347838.0,120003333,"",false,
1369338658142.0,120023673,"its ugly",true,
1375807146567.0,120003333,"",false,
1374281095500.0,120059379,"",true,
1363450517835.0,120003333,"monochrome and single concept of map",true,true
1365358891698.0,120059379,"chic and classy",false,
1372798650273.0,120025572,"",true,
1372274362737.0,120023673,"",true,
1372546559767.0,120025572,"",false,
1365009056777.0,120059379,"colorful",false,
1374004644935.0,120023673,"",false,
1372442853512.0,120024343,"farw uigpphovfx d
ou c xou rp y",false,
1369514045713.0,120003333,"too fancy",false,
1363967719928.0,120023673,"purere",true,
1376238583940.0,120003333,"",false,
1376252444761.0,120024343,"",true,
1364593762307.0,120025572,"interesting",false,
1372348444255.0,120024343,"",true,
1376761468003.0,120025572,"",false,
1374518837415.0,120023673,"",false,
1363114793920.0,120025572,"because fdhghjvhszdcvzkjbekjzbjkrfeujfmdbjvenmvfdbmnfx",true,false
1365357346373.0,120020328,"if it was fancy it would be elegant and have more designs and its not my style because it is to old fashioned.",true,
1372549899173.0,120020328,"old fashion",true,
1374171438598.0,120025572,"",false,
1376160125369.0,120023673,"clean lines",true,
1372356425660.0,120025572,"I like how they did the sculpting!",false,
1376424773348.0,120023673,"",true,
1363110895866.0,120059379,"too shiny",false,false
1375043332532.0,120025572,"",false,
1372530935574.0,120024343,"dull",true,
1364503195032.0,120024343,"its got a nice feeling to it. pleasant",false,
1364595353636.0,120059379,"its not modern",false,
1372353082995.0,120020328,"no sparkles!!!!!!!!!",true,
1376339559257.0,120024343,"",false,
1372279505204.0,120024343,"",false,
1373997290721.0,120024343,"poop",true,
1372956280163.0,120020328,"",false,
1364919439411.0,120003333,"its a gorgous goblet",false,
1375041735302.0,120024343,"",false,
1374782000567.0,120059379,"",true,
1372192241430.0,120024343,"",false,
1374935605162.0,120025572,"modest",true,
1374960105066.0,120025572,"",false,
1369249076260.0,120003333,"I cant say if its my style because the designs are cool but i wouldnt
 by it.","",
1364489420701.0,120025572,"i do not like it",false,
1365092235549.0,120023673,"o",false,
1369513791382.0,120020328,"pleasing to eye",true,
1372190867310.0,120025572,"",false,
1375042863808.0,120025572,"",false,
1374091413166.0,120059379,"",true,
1364313018897.0,120003333,"pop style and ice looking",false,
1373067752438.0,120023673,"",true,
1374864930920.0,120023673,"",true,
1374433159601.0,120003333,"",false,
1367616210410.0,120059379,"simple elegance",true,
1376160382890.0,120023673,"because",false,
1373148916599.0,120059379,"",false,
1372705079119.0,120025572,"",false,
1376080297488.0,120059379,"too fancy,,,,,,,",false,
1369518296614.0,120025572,"to ornate",false,
1374958151976.0,120020328,"its naughty",true,
1374347761865.0,120025572,"",true,
1364493869192.0,120023673,"they really have alot of detail and elagence.","",
1369681763605.0,120020328,"it does not have my color.",false,
1368898418603.0,120025572,".too ornate",false,
1375893793051.0,120003333,"",true,
1363378760623.0,120023673,"functional &industrial- intersting without being garish",true,true
1364404675332.0,120023673,"its Awesome!",false,
1374872525772.0,120059379,"",true,
1376417183733.0,120003333,"",false,
1363392308677.0,120003333,"im boss that's why?",false,true
1375894526911.0,120023673,"",false,
1372529386732.0,120024343,"","",
1373144819258.0,120059379,"",true,
1364571139611.0,120020328,"Too Egyptian for me. :-/",true,
1374877808370.0,120023673,"",true,
1374942204904.0,120059379,"it is white like ur dad. hes weird. imna man because i go pee pee standing up",false,
1372278186230.0,120059379,"ll",true,
1375030684826.0,120025572,"too old",true,
1375984140785.0,120024343,"",false,
1372611922008.0,120003333,"",true,
1372612602262.0,120025572,"",false,
1372612269704.0,120059379,"",true,
1372551843825.0,120025572,"",false,
1374362639794.0,120020328,"",false,
1364153365711.0,120020328,"interesting design but what would you use it for? Possibly cookies?",false,
1364068009359.0,120003333,"intricate",false,
1369761207997.0,120020328,"beacause that is...... i travel first class",false,
1373146052059.0,120003333,"","",
1375889243773.0,120020328,"",true,
1376082582241.0,120020328,"i have one of those!",false,
1365787770712.0,120059379,"sorry but im fancyyyyy",true,
1372615273483.0,120025572,"",false,
1374091394673.0,120020328,"",false,
1368820252205.0,120023673,"idk",false,
1365012688412.0,120024343,":(",true,
1374862771382.0,120020328,"",false,
1372444833970.0,120025572,"derp","",
1375988172082.0,120023673,"","",
1376071754503.0,120003333,"","",
1372430592372.0,120059379,"",true,
1363119190943.0,120020328,"ugly",true,false
1364050276621.0,120024343,".",false,
1372874920677.0,120020328,"",false,
1372547571492.0,120025572,"","",
1372441496375.0,120020328,"",false,
1374366858288.0,120059379,"","",
1374515625425.0,120003333,"beautiful",false,
1376062479798.0,120023673,"yolo swag Lol",false,
1372542793324.0,120024343,"I like the colors!!!!!!!!!!!!!!!!!!!!!",false,
1375041706277.0,120059379,"",true,
1375816149195.0,120003333,"",true,
1372271706387.0,120003333,"",false,
1372543026227.0,120059379,"",false,
1363799915861.0,120023673,"its geometric",true,true
1374686404489.0,120003333,"","",
1376683897165.0,120059379,"","",
1375024403235.0,120025572,"no colorz",false,
1369237042682.0,120059379,"elegant! simple and beautiful @darylbinelli",false,
1363533413886.0,120059379,"I like the gold and marble looking materials.",false,true
1374767228493.0,120023673,"",true,
